,tweet_id,created_at,user,location,text
154,'1334327270140305409,12/3/2020 2:43,radnus0,Unknown,"And just like that, it’s already a month since the US elections. https://t.co/iz49qf1KrA"
155,'1334327258660679681,12/3/2020 2:43,KenBurnside1,USA,@BrockSamson13 @Stonekettle I'm legitimately on your side; I favor a lot of progressive policies. I stand to benefi… https://t.co/aXjaEgAjMF
156,'1334327256450170880,12/3/2020 2:43,godsancestral,Unknown,"@STUPIDREACTIONS A little bit of corona, elections, life picking up pace ..

#Supwithyou?"
157,'1334327255934197766,12/3/2020 2:43,wongaroky,Unknown,@robbystarbuck No doubt that US elections are shambles and run terribly. You think left is concerned? For them that… https://t.co/unw5RmNEcv
158,'1334327255653208065,12/3/2020 2:43,FQueanbeyan,Unknown,My wife told me she voted for Dan Andrews. As we speak we are getting divorced and I'm leaving for the Mornington P… https://t.co/gTAB25LPK2
159,'1334327247486873602,12/3/2020 2:43,axcelquing_,USA,"Senator Manny Pacquiao is the newly appointed president of PDP Laban, the political party of President Rodrigo Dute… https://t.co/LiHg4w7ASj"
160,'1334327246912417793,12/3/2020 2:43,virgo2757,USA,"@pathoscommandr I get that, but how are we supposed 2 get our chosen candidates into office if elections can't be t… https://t.co/mrYytG4KcH"
161,'1334327242889957378,12/3/2020 2:42,Mecmoore,Unknown,"@RepSwalwell @jmtxSLP @realDonaldTrump and . . . where is the WALL? 😂😂 For that matter, where is Pence?  He hasn't… https://t.co/ph8qbQib3J"
162,'1334327242294513664,12/3/2020 2:42,ChaudriIrfan1,Unknown,"@ijazali7 Wait until the next elections, this same Imran Khan will win with 2/3 majority and then you would see tha… https://t.co/qsFo91qKdi"
163,'1334327225945088008,12/3/2020 2:42,PizzaBayshore,USA,@Commish_Schmidt @jaketapper @realDonaldTrump @RudyGiuliani @DeiVinci @PlanzoClaudio @seanhannity @GeraldoRivera… https://t.co/3J4buzpSFr
164,'1334327215744540672,12/3/2020 2:42,ckcuboba,Unknown,@realDonaldTrump TRUMP WON THE ELECTIONS‼️ https://t.co/u3e6WDi1KE
165,'1334327213269848066,12/3/2020 2:42,George55284286,Unknown,LIVE: Trump lawyer Giuliani appears in front of Michigan House Oversight Committee (Dec. 2) | NTD #TeamTrump… https://t.co/7vbPEIUvCq
166,'1334327195309928449,12/3/2020 2:42,SocialistMMA,USA,I cant explain how ludicrous it is that Dems are punching down &amp; blaming activists for their electoral failures ins… https://t.co/HzvaSlVIPW
167,'1334327194378711040,12/3/2020 2:42,SignofZorro,Unknown,"* THE US ELECTIONS AP &amp; ROBUST SAFEGUARDS LABEL DISCLAIMERS ARE MISLEADING AND ARE BEING DISPUTED! 
* JOE BIDEN IS… https://t.co/iU23yUxWcr"
168,'1334327156545974273,12/3/2020 2:42,quinzeleology,USA,"Knowing what happened with the previous senatorial elections, it is highly possible that he can win because of his… https://t.co/FKpgaRxWcw"
169,'1334327154356539396,12/3/2020 2:42,SideeyeSlant,USA,"@JohnJHarwood @RedStateBlues_ I agree he shld B locked up. Not 4 this election, but 4 the one he ran against Stacey… https://t.co/qPtRuvjB4V"
170,'1334327146920067072,12/3/2020 2:42,unashamedusa,Unknown,My phone knows it's me when I look at it. I can order groceries by shouting them out from my bed. I've seen cars th… https://t.co/OGztAV826l
171,'1334327145267486723,12/3/2020 2:42,dhinight,Unknown,@realDonaldTrump You just keep the bs coming and making an utter fool of yourself. If you don't like our elections… https://t.co/iEaT2wV3tA
172,'1334327115483844608,12/3/2020 2:42,Charlesbeam19,USA,USA TODAY: 'They have not earned your vote': Trump allies urge Georgia Republicans to sit out Senate runoffs.… https://t.co/VlKMZTIpGx
173,'1334327089818988544,12/3/2020 2:42,PizzaBayshore,USA,"1. 2016 @realDonaldTrump EXPOSED/WON ELECTION CAMPAIGN SPYING by @BarackObama 
2. 2018=EXPOSED/WON FAKE IMPEACHMENT… https://t.co/4hNQoePMf4"
174,'1334327089198231554,12/3/2020 2:42,JefPrice,Other,"“Thank you for doing your job and certifying.” The snark of this scum. 

#Elections2020 #MichiganHearing #fightback"
175,'1334327073096130560,12/3/2020 2:42,ehalliday07,USA,"@SenateGOP @HouseGOP The pardoned ‘hero’ of the @GOP Gen Flynn, 2 days after his pardon, recommends to the Presiden… https://t.co/93wUg6UsLs"
176,'1334327064170737666,12/3/2020 2:42,PizzaBayshore,USA,@Commish_Schmidt @jaketapper @realDonaldTrump @RudyGiuliani @DeiVinci @PlanzoClaudio @seanhannity @GeraldoRivera… https://t.co/9q65yi0NfX
177,'1334327058080669696,12/3/2020 2:42,DanRDimicco,USA,"15..and resolve to uphold the Constitution is now, and President Trump is committed to fighting corruption &amp; ensuri… https://t.co/GOsC660B75"
178,'1334327045296427011,12/3/2020 2:42,Corrville,USA,@DonaldJTrumpJr Pardons are for criminals.  Preemptive pardons are for white privileged criminals.  Black Votes Mat… https://t.co/TKZ1UzPzJX
179,'1334327042456739841,12/3/2020 2:42,willdoingthings,USA,"I think we should have a special vote, if Obama wins Congress is suspended and Obama is all powerful dictator until… https://t.co/0y7gETLl0Z"
180,'1334327038061240321,12/3/2020 2:42,pattycake203,Unknown,"@jpmichael21 @RealAPolitics Trump &amp; fellow republicans sure tried their best to steal the election.
From 2016 on th… https://t.co/SBuo7nUkn1"
181,'1334327035485769729,12/3/2020 2:42,Orkidnut,Unknown,@ryck_nancy @ElectionsCan_E @MonicaFibonacci Looks like @ElectionsCan_E could use a makeover if so many voted illeg… https://t.co/8DknTBBo6s
182,'1334327034668077058,12/3/2020 2:42,alrobayei,USA,"@realDonaldTrump Democrats' attempts to destroy the great USA values.
Attempting to rig the elections by claiming t… https://t.co/p9dF8EtvKj"
183,'1334327007748845574,12/3/2020 2:42,GWGMJ30,Unknown,@chipfranklin Knew it the first time I heard it. Obama is right. It was used against democrats in key elections.
184,'1334327003948912640,12/3/2020 2:42,MinnesotaVoice,USA,@CornellWBrooks You’re missing the point. You have to win election first before you defund anything. We’re talking… https://t.co/hMJeU8dnHh
185,'1334327001243594752,12/3/2020 2:42,editedforbias,USA,@charliekirk11 Obama said you cannot influence a US election because it is too diverse and you do not know where yo… https://t.co/ojUg9u7TAX
186,'1334326970407129088,12/3/2020 2:41,foursticks_nate,Other,"Minnesotan's voted for this unfortunately, so there's that! 🙄

elections have consequences... https://t.co/Yg1dYRDCCt"
187,'1334326952048664577,12/3/2020 2:41,PizzaBayshore,USA,"1. 2016 @realDonaldTrump EXPOSED/WON ELECTION CAMPAIGN SPYING by @BarackObama 
2. 2018=EXPOSED/WON FAKE IMPEACHMENT… https://t.co/jnh5NAeGny"
188,'1334326940589838337,12/3/2020 2:41,MaryECrawford,USA,@Darcylia @RSBNetwork @realDonaldTrump @RudyGiuliani @JennaEllisEsq Exactly what part of the Constitution are they… https://t.co/jGWTK8RmSf
189,'1334326924487888898,12/3/2020 2:41,LeftyPuppetMan,USA,@RelentlessYapp They’re attacking him because they disagree with him. Someone winning an elections several years ag… https://t.co/dTjUhpnvHv
190,'1334326897044566016,12/3/2020 2:41,smarski,USA,Calls for martial law and US military oversight of new presidential election draws criticism https://t.co/LLtMcjEEZj
191,'1334326866212081665,12/3/2020 2:41,yenpeterson27,USA,@Michael58525250 @ksorbs Barr never have performs or involved in the investigation of the elections !!!!
192,'1334326860151316483,12/3/2020 2:41,TrumpIsACreep,Unknown,@OgietheIslander @KidCreole3 @dutchman_bets @AlexMFornal @MZanona This is a very good civics lesson for all of us.… https://t.co/rhWGtzhOUb
193,'1334326846691880961,12/3/2020 2:41,aleeyun_nvaazun,USA,@deny_or_defend @estocker8 @PogueMoran @JoanisMarvin @FlockeyTom @SrSwanson1 @BSHerrle @ASK_Esq29 @Cryptic_Vyper… https://t.co/YMBLJCYNAa
194,'1334326836462018563,12/3/2020 2:41,Acholius,USA,People that hate free elections dispute this claim https://t.co/mqi1iOnpbp
195,'1334326797522120704,12/3/2020 2:41,alrobayei,USA,"@realDonaldTrump Democrats' attempts to destroy the great USA values.
Attempting to rig the elections by claiming t… https://t.co/f8b7dkuyWp"
196,'1334326778844733440,12/3/2020 2:41,hankh72,USA,"@madisongesiotto Previous VP candidates who won elections: 

Biden didn't resign his senate seat until January '09… https://t.co/qRyarxiVyk"
197,'1334326766740021249,12/3/2020 2:41,thecoldsoviet,Unknown,"@tyblick @ChigozirimWoko It worked out really well actually. 

In fact it worked out so well that the Democrats had… https://t.co/N9OfqMbquI"
198,'1334326766484283392,12/3/2020 2:41,ponymule,Unknown,@mtimmerhackert @RandomnThought2 @ljoywilliams That was the term I heard used before defund became the thing and th… https://t.co/SkjWVlhrc3
199,'1334326759366553600,12/3/2020 2:41,ChrisANethery,USA,"@longleafhill GOP has already disowned him.

https://t.co/zbLljvBn2r

The GOP is back on its feet again.

And the J… https://t.co/OKNbHvTAbD"
200,'1334326742740295680,12/3/2020 2:41,ConFromFlorida,USA,"@ZachandMattShow @PopulismUpdates @revwendy3 Wouldn’t this have gotten completed last month, during normal election… https://t.co/UMjdMxFBBr"
201,'1334326731885465601,12/3/2020 2:40,m_r_r_alexander,USA,Heads up BK Democrats: your party spends its time and money on taking power away from grassroots Dems (and using ge… https://t.co/eeDV2KE9b1
202,'1334326719000539138,12/3/2020 2:40,newsworthypod,Unknown,"'They have not earned your vote': Trump allies urge Georgia Republicans to sit out Senate runoffs:

https://t.co/GweEJcK6Rx"
203,'1334326713862545409,12/3/2020 2:40,FridaGhitis,Unknown,"@MaajidNawaz Oh, Maajid. Please don’t fall for this. The US elections were clean. This is another Trump scam. Judge… https://t.co/5r3A6zFgJf"
204,'1334326711262072834,12/3/2020 2:40,Vlbam1,Unknown,@alexbruesewitz @KLoeffler @realDonaldTrump How about a quick post or statement in support of our battle for safe elections.
205,'1334326700302274560,12/3/2020 2:40,NotTiff_Tiffany,USA,@ViperX83 @WillsBlackwolf @IlhanMN If folks stay involved and dedicated to voting all the time - and not just natio… https://t.co/eQDWAZs0BL
206,'1334326692010135552,12/3/2020 2:40,CBS58,USA,"President Trump files federal lawsuit against Wisconsin Elections Commission
https://t.co/IHXqaAYsdE"
207,'1334326685374832640,12/3/2020 2:40,BrianHe51818219,Unknown,"If these elections were fair, it's the PERFECT opportunity to make Dems look brilliant and Trump and all his suppor… https://t.co/1Km5XLzA3U"
208,'1334326683483201541,12/3/2020 2:40,DavidPapcin,USA,"Unless of course, we’re headed for a major elections overhaul, which is at an all time high possibility right now!"
209,'1334326677988462592,12/3/2020 2:40,LullMiss,USA,@n30t3h1 @realDonaldTrump Errors should not happen nothing more to say but that should not happen with elections ev… https://t.co/YOg15Fjg6i
210,'1334326672754155521,12/3/2020 2:40,Im_Tutti_Fongul,USA,"@jimeh5 @RipTorn18 @gatewaypundit The cia manipulating elections is an act of war

I can do this all damned day and… https://t.co/Sg9puraJ9G"
211,'1334326671214776322,12/3/2020 2:40,AspieMum,Other,"@wearlaceupshoes @melaniekmelvin @lhart41 @MFApeoplesparty Here in GEs there is only Tory, LibDem and Labour on the… https://t.co/0AViefbpMk"
212,'1334326659881852928,12/3/2020 2:40,Marcin_A_L,USA,@RawkMomJenn @ChuckCallesto Did you read this mess? She is an IT person who all of a sudden rather than focus on ma… https://t.co/BVd89ytkp0
213,'1334326609395003393,12/3/2020 2:40,Efren60852343,USA,@DPWIMM @realDonaldTrump Because the Democrats stole the elections? Probably.
214,'1334326604172943361,12/3/2020 2:40,bellaella7,USA,"Trump's grievances feed menacing undertow after the election
https://t.co/DoOx23QRCa"
215,'1334326602738634755,12/3/2020 2:40,LeftyPleb,USA,@UKLabour Labour Likud needs a policy platform for the May 2021 council elections. What is it? Supporting Israel wi… https://t.co/yo1qVBPkEB
216,'1334326602285641730,12/3/2020 2:40,India_NewsLive,Other,"Want Americans to have faith in current and future elections, says Trump https://t.co/hTJoV5HgpW"
217,'1334326598590468097,12/3/2020 2:40,CarolCcarroll7,USA,Republicans back Trump’s claims of fraud when they know they’re the masters of cheating to win Elections. Every Ele… https://t.co/8tSXYmqxvk
218,'1334326584631767041,12/3/2020 2:40,CAYANCOBRA4,USA,@pszalai123 @guypbenson 2/2 Why is the media and the dems so freaked out? Biden wont be certified until 12/14 and h… https://t.co/Gij5mJlriw
219,'1334326583876866049,12/3/2020 2:40,minnesorta,Unknown,@NikkiHaley Elections have consequences.
220,'1334326574410248193,12/3/2020 2:40,IATLAnet,USA,"#Trmp Maximum Pressure Fallout:
The widening rift between center-left President Rouhani &amp; new leftist Iranian Parli… https://t.co/rZyW54VC9F"
221,'1334326563890925569,12/3/2020 2:40,Lastplace_champ,Unknown,@BenRiversTweets @osage_or @rjocore989 @newsjunky2 @USofClownshow @RobfromMO @Badams820 @rickyricardo_47… https://t.co/PEz4WX8M0E
222,'1334326548866936832,12/3/2020 2:40,ecclesias,Unknown,"@_MichaelGaston @lsarsour THIS👆

Once again the left self-destructs by burying themselves in stubbornness over a sl… https://t.co/xNajk52v0Y"
223,'1334326536888070146,12/3/2020 2:40,AKalleyne,USA,@tbierly @marctech08 @GenFlynn @SidneyPowell1 @LLinWood @DanScavino @LouDobbs @MariaBartiromo @marklevinshow… https://t.co/Gfz8jQlJK5
224,'1334326529212428289,12/3/2020 2:40,JRobertSmith1,USA,"If Joe Biden steals the elections, President Trump shouldn't attend the inauguration."
225,'1334326528197398529,12/3/2020 2:40,JustinWingerter,USA,"Republican Rep. Ken Buck: ""It is so important that people have confidence in their elections and people understand… https://t.co/8Qaryq1VDF"
226,'1334326523118030848,12/3/2020 2:40,leroy64137762,USA,"@murray_nyc @realDonaldTrump Hang on on a minute, Liberals have been telling the world that elections are safe from… https://t.co/kFZkPXMsS1"
227,'1334326520945512448,12/3/2020 2:40,WeinsteinPablo,Unknown,"@Mskywildcat @JennaEllisEsq @realDonaldTrump There it is, what we always knew the true desire was. Has nothing to d… https://t.co/0xDq9f4aWb"
228,'1334326515425816578,12/3/2020 2:40,csilverandgold,Unknown,@joshsteich @aquafreshXTREME My biggest issue is that people seem to think that the problem is “slogans hurt Dems i… https://t.co/ShqKfnI1hK
229,'1334326508568145921,12/3/2020 2:40,stevensonpj,USA,any political campaign or organization that remains behind the curve here is going to straight-up lose elections be… https://t.co/YsgUjVHHbh
230,'1334326495150546945,12/3/2020 2:40,mikehawk812,USA,@justlute84 @GigWalker @TFappini @tomduffywiz @Suzs_World @ChuckCallesto who hasn’t admitted it?😂 hillary conceded… https://t.co/42IBqOMxMI
231,'1334326494626246657,12/3/2020 2:40,SamsenAndDelice,USA,Removing Trump Is Not Enough. He Must Be Prosecuted. via @thenation https://t.co/91JAOKsSaZ
232,'1334326494076825601,12/3/2020 2:40,BrentBarry90,USA,@JimmyJo15013318 @amtvmedia Ask him... he’s the one who praised and loved trump all before elections. Now he all of… https://t.co/7a36rBCUYt
233,'1334326488905216002,12/3/2020 2:40,Howindialives,Other,"The years leading up to the last two general elections, 2013-14 and 2018-19, were tough on the economy. Government… https://t.co/vzCmPdGFmR"
234,'1334326469305233408,12/3/2020 2:39,StashkaLee,USA,"@GOP @GOPLeader @JudiciaryGOP
@SenateGOP

We SEE YOU 
Doing NOTHING 
Silence has its own consequences 
ALL of u wil… https://t.co/6lOoeXWBjL"
235,'1334326448925110273,12/3/2020 2:39,Pattrick11,USA,Contested elections are always the goal! #s8c https://t.co/fozbK2dK1C
